Row Names	20160419_12_445	20160419_27_447	20160419_31_446	20160419_08_449	20160419_10_450	20160419_13_448	20160419_04_452	20160419_06_453	20160419_17_451	20160419_25_454	20160419_26_455	20160419_30_456	20160419_09_457	20160419_14_458	20160419_16_459	20160419_05_460	20160419_18_462	20160419_20_461	20160419_21_464	20160419_22_463	20160419_29_465
sp|A0MZ66|SHOT1_HUMAN	NaN	NaN	NaN	10.919455	10.715591	7.4673257	10.969127	10.7486	10.858799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.931723	11.187387	11.140739
sp|A6ND91|ASPD_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.372939	10.353871	10.464223	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NEC2|PSAL_HUMAN : sp|P55786|PSA_HUMAN	10.242203	11.098857	8.729642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NGU5|GGT3_HUMAN : sp|P19440|GGT1_HUMAN : sp|P36268|GGT2_HUMAN	12.857868	12.327322	12.640408	NaN	NaN	NaN	12.30675	12.952225	12.870105	12.341451	12.707275	11.720568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NIZ1|RP1BL_HUMAN : sp|P61224|RAP1B_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.308757	12.042568	12.757279	NaN	NaN	NaN	12.33944	12.100616	12.007442	NaN	NaN	NaN	NaN	NaN	NaN
sp|A8MUH7|PDZ1P_HUMAN : sp|Q5T2W1|NHRF3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.393346	10.611392	10.5795145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|B2RPK0|HGB1A_HUMAN : sp|P09429|HMGB1_HUMAN	12.689531	12.796677	12.610177	12.95431	12.872264	12.742717	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|B5ME19|EIFCL_HUMAN : sp|Q99613|EIF3C_HUMAN	10.0585785	11.155427	9.4520855	NaN	NaN	NaN	7.845039	10.650344	10.685845	12.132056	11.672461	10.423673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|E9PAV3|NACAM_HUMAN : sp|Q13765|NACA_HUMAN	12.663175	13.28681	12.541505	9.723995	10.980302	13.280221	NaN	NaN	NaN	12.672014	12.525588	12.188202	12.094364	12.023583	12.367112	10.974584	13.358141	11.398406	NaN	NaN	NaN
sp|O00116|ADAS_HUMAN	NaN	NaN	NaN	11.358903	10.878616	10.420831	10.717961	11.013456	11.254155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00148|DX39A_HUMAN : sp|Q13838|DX39B_HUMAN	12.29462	12.772503	12.450801	NaN	NaN	NaN	11.230924	11.909105	11.834326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00151|PDLI1_HUMAN	13.857601	13.689573	13.606225	14.629871	14.314813	14.491622	12.371065	12.622976	13.227845	13.975254	13.747483	13.808095	14.816011	14.725484	14.713501	14.863842	15.077913	14.526653	14.524147	14.601377	14.264479
sp|O00217|NDUS8_HUMAN	11.535734	10.989249	11.026107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.693304	11.349531	11.467762	NaN	NaN	NaN
sp|O00231|PSD11_HUMAN	12.893612	12.892295	12.624069	13.377286	12.929662	12.706793	6.6007476	10.205002	10.161533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00232|PSD12_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.519529	12.325786	12.389506	NaN	NaN	NaN	11.559258	12.0373	12.177773	NaN	NaN	NaN
sp|O00233|PSMD9_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.1159525	11.881801	11.6741905	11.61354	12.227287	11.730133	NaN	NaN	NaN	11.63557	11.571561	11.518988	11.449379	11.629936	11.516921
sp|O00264|PGRC1_HUMAN	14.588456	13.95149	14.642363	14.252744	14.09705	14.167751	14.762628	15.08856	15.168506	13.497108	13.844471	13.359486	13.52024	13.226793	13.503063	14.248063	14.705228	14.172084	13.782233	13.923746	13.990581
sp|O00299|CLIC1_HUMAN	14.513891	14.834815	14.031537	13.47361	13.909378	14.245391	17.12965	16.422422	16.608213	13.730634	14.300532	14.153807	16.255325	16.222147	16.205667	16.07599	16.246777	16.054342	15.060795	15.108538	14.776318
sp|O00330|ODPX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.285476	10.028929	10.346975
sp|O00469|PLOD2_HUMAN	13.354532	12.74623	13.454921	14.733516	14.490638	14.886042	10.454054	12.875277	13.305668	12.561414	12.278435	10.4819	10.031598	9.738619	9.727792	11.007537	12.537666	10.805258	NaN	NaN	NaN
sp|O00515|LAD1_HUMAN	11.213117	11.553113	11.2362385	11.401884	11.548414	11.172565	10.724822	11.717847	11.624197	11.104521	11.076685	11.157565	10.588871	10.397481	10.598227	9.698141	11.690329	10.144445	NaN	NaN	NaN
sp|O00571|DDX3X_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.680359	12.42794	12.529314	NaN	NaN	NaN	NaN	NaN	NaN	10.499941	12.407539	10.895218	NaN	NaN	NaN
sp|O00748|EST2_HUMAN	14.892901	14.311405	14.897636	14.346499	14.270052	14.386608	14.829417	13.79937	14.305373	15.170974	14.88654	14.1596575	14.79178	14.84055	14.588053	15.243564	14.536044	15.319688	15.721544	15.716058	15.832013
sp|O00764|PDXK_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.321815	9.975462	10.466979	9.708602	9.120184	9.865882	NaN	NaN	NaN
sp|O14556|G3PT_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	0.63491094	10.035482	10.006596	NaN	NaN	NaN	11.447411	11.051866	10.512106	12.694952	10.342022	12.305703	10.604354	10.808806	10.648915
sp|O14579|COPE_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.027182	11.445591	11.722649	11.594558	11.762541	12.0035925	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14737|PDCD5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	10.939749	11.206419	11.135184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14745|NHRF1_HUMAN	15.218169	15.285728	15.337708	15.240466	15.354179	14.941941	14.892894	15.710988	15.20104	15.491932	15.391629	15.648796	15.219125	15.3053255	15.305858	12.609822	13.787287	12.620878	14.478366	14.8160095	14.981162
sp|O14773|TPP1_HUMAN	13.189069	13.306344	13.203836	12.2228155	12.278269	11.82955	13.777523	13.472182	13.251916	13.782197	13.452985	13.545445	14.298605	14.193195	13.96313	14.232553	12.81906	14.509764	14.399595	14.47346	14.618351
sp|O14818|PSA7_HUMAN	13.992859	14.250628	13.816309	13.2603	13.724205	13.607832	13.163825	13.442345	12.630443	13.361005	13.473048	13.402519	13.981355	14.089278	13.980122	13.180071	13.464443	12.851162	13.977645	13.907944	13.693994
sp|O14832|PAHX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.775215	-2.929955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.559222	10.618769	11.684537	11.972502	12.018312	11.743113
sp|O14950|ML12B_HUMAN : sp|P19105|ML12A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.407899	14.6783	14.540692	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14975|S27A2_HUMAN	NaN	NaN	NaN	11.324089	10.963279	9.700636	7.538376	10.519696	10.519598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.4426985	8.3336115	9.274263
sp|O14979|HNRDL_HUMAN	12.279355	11.501188	12.019174	12.321819	12.528235	12.566937	NaN	NaN	NaN	NaN	NaN	NaN	11.391339	11.398326	11.501568	NaN	NaN	NaN	9.727287	10.185912	10.075734
sp|O15031|PLXB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.185717	10.741546	10.408561
sp|O15143|ARC1B_HUMAN	12.828117	12.471805	12.272271	9.018231	10.164138	10.265453	11.259871	12.028361	11.897466	10.999872	11.351632	11.230381	11.607391	11.516609	11.317065	10.813147	11.3509655	11.004332	11.557997	11.785148	10.464977
sp|O15145|ARPC3_HUMAN	12.501019	12.899764	12.660249	NaN	NaN	NaN	12.163103	12.506084	11.871969	11.760692	11.787919	11.173924	12.665874	12.458243	12.366024	NaN	NaN	NaN	11.791914	12.129145	12.228726
sp|O15173|PGRC2_HUMAN	NaN	NaN	NaN	13.095761	12.882494	11.9060755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.806674	10.388402	10.558783	13.013363	12.846322	13.157634
sp|O15371|EIF3D_HUMAN	NaN	NaN	NaN	11.963094	11.72416	11.744322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43175|SERA_HUMAN	13.0968895	13.827456	12.9875765	NaN	NaN	NaN	13.227696	13.401626	13.439521	12.905855	12.929124	12.6278	13.126237	13.3248005	13.084112	13.354206	12.613763	13.344124	13.083805	13.243554	13.366989
sp|O43242|PSMD3_HUMAN	11.628486	11.33573	10.174043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43390|HNRPR_HUMAN	11.745065	11.670819	11.334606	10.75721	10.914495	10.547716	10.474496	11.108783	10.353905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43390|HNRPR_HUMAN : sp|O60506|HNRPQ_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.722633	10.862551	10.530931	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43396|TXNL1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.646387	12.803086	12.273282	12.569721	12.354724	12.935196	12.361755	11.782284	12.107104	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43399|TPD54_HUMAN	NaN	NaN	NaN	12.545073	12.508698	12.597537	9.906723	11.280283	11.536117	11.21998	11.963143	12.009306	12.011205	11.851957	11.885023	11.301144	12.329755	11.593519	11.217796	11.259607	10.972742
sp|O43488|ARK72_HUMAN	12.952132	12.565142	11.872843	11.665598	12.153256	11.933286	-1.5863271	8.7318125	9.325245	NaN	NaN	NaN	12.876342	12.5969925	12.537469	10.269452	9.5531225	10.174718	12.688844	12.552985	12.853889
sp|O43598|DNPH1_HUMAN	NaN	NaN	NaN	11.42684	11.656513	10.833793	NaN	NaN	NaN	12.050216	12.140861	10.623186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43615|TIM44_HUMAN	NaN	NaN	NaN	8.85295	9.651587	9.553946	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43681|ASNA_HUMAN	9.847648	9.644122	9.480302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43704|ST1B1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.673292	13.088315	12.30011
sp|O43707|ACTN4_HUMAN	15.20442	15.436309	14.915525	15.213893	15.583275	15.425967	15.306713	15.435756	15.167533	14.903028	14.745711	15.125836	15.5525675	15.486103	15.436404	14.255302	14.516232	14.697548	15.236158	15.253154	15.178132
sp|O43765|SGTA_HUMAN	14.565133	15.105267	14.149278	11.796474	11.616969	11.834552	NaN	NaN	NaN	NaN	NaN	NaN	11.707885	11.433565	11.766693	10.988299	12.850884	10.786819	NaN	NaN	NaN
sp|O43776|SYNC_HUMAN	12.367778	11.908436	11.92723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.680848	11.457351	11.584584	11.949242	12.191197	11.910984	NaN	NaN	NaN
sp|O43790|KRT86_HUMAN	NaN	NaN	NaN	8.510325	14.885945	8.728885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43790|KRT86_HUMAN : sp|P78385|KRT83_HUMAN : sp|P78386|KRT85_HUMAN : sp|Q14533|KRT81_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.029355	10.492482	11.12002	NaN	NaN	NaN
sp|O43795|MYO1B_HUMAN	12.296364	11.23483	11.974832	NaN	NaN	NaN	11.743133	11.192747	11.010719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43819|SCO2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.922183	10.522293	10.380789	NaN	NaN	NaN	10.356279	10.542879	10.241368
sp|O43852|CALU_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.26936	11.729011	10.393124	10.881544	11.169639	11.346619	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43865|SAHH2_HUMAN	NaN	NaN	NaN	15.397492	16.304379	17.082047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43865|SAHH2_HUMAN : sp|Q96HN2|SAHH3_HUMAN	10.78483	10.9268265	10.179888	NaN	NaN	NaN	9.729406	9.61598	9.040769	10.40551	10.047473	10.509565	NaN	NaN	NaN	9.853616	10.529683	10.0481	NaN	NaN	NaN
sp|O60218|AK1BA_HUMAN	18.22472	18.247585	17.960903	17.244652	17.359615	18.022467	18.29181	17.68014	16.999676	17.217575	17.317234	17.15081	17.750662	17.762178	17.692692	17.3292	16.96461	17.374023	18.004808	18.09233	18.323923
sp|O60220|TIM8A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.437604	11.310432	12.422576	NaN	NaN	NaN
sp|O60313|OPA1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.209929	10.841626	10.14655	9.665365	10.38426	10.463204	9.720703	10.187041	11.0170145	NaN	NaN	NaN
sp|O60437|PEPL_HUMAN	9.172417	13.993674	8.651544	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60488|ACSL4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	14.305863	9.711184	10.440674	11.37715	11.601877	10.3397455	13.053822	13.573769	13.410886	13.223546	11.3753805	13.780734	12.827444	12.94182	13.4516325
sp|O60493|SNX3_HUMAN	NaN	NaN	NaN	10.632273	10.976617	11.830549	NaN	NaN	NaN	NaN	NaN	NaN	10.184024	9.932804	10.049117	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60506|HNRPQ_HUMAN	10.14255	9.751493	9.803653	12.739731	12.965374	13.021217	12.616246	13.242075	13.088205	NaN	NaN	NaN	NaN	NaN	NaN	10.648221	11.737894	11.606124	11.618034	11.94849	12.074038
sp|O60610|DIAP1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.95702	10.346725	11.026999
sp|O60656|UD19_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.164311	8.891328	6.3787637	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60656|UD19_HUMAN : sp|Q9HAW7|UD17_HUMAN : sp|Q9HAW9|UD18_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.227828	12.14528	11.65064	NaN	NaN	NaN	NaN	NaN	NaN	12.509933	11.773794	12.286305
sp|O60664|PLIN3_HUMAN	12.357472	12.307794	11.841916	12.7802515	13.552664	13.332158	12.990518	13.368883	12.9548855	11.284411	11.817074	11.804218	13.201974	13.581953	13.316532	10.829604	11.866527	10.508253	11.522433	11.288285	11.215678
sp|O60701|UGDH_HUMAN	16.650595	16.262283	16.582172	16.818455	16.669868	16.625061	15.410528	16.29605	16.241976	16.374805	16.519302	16.399147	16.843094	16.841373	16.56394	16.37701	16.578098	16.240295	16.533941	16.815332	16.384953
sp|O60716|CTND1_HUMAN	NaN	NaN	NaN	8.017518	8.383265	9.4540615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60749|SNX2_HUMAN	9.413647	10.687591	10.512011	10.959187	10.860511	10.009485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60763|USO1_HUMAN	13.110625	13.118353	12.651274	NaN	NaN	NaN	8.389135	11.412813	11.422776	NaN	NaN	NaN	NaN	NaN	NaN	12.214116	11.94035	12.126517	12.628774	10.879238	12.392022
sp|O60784|TOM1_HUMAN	NaN	NaN	NaN	12.790819	12.641056	12.885607	NaN	NaN	NaN	NaN	NaN	NaN	10.432574	10.569006	9.891733	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P06899|H2B1J_HUMAN : sp|P23527|H2B1O_HUMAN : sp|P33778|H2B1B_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q16778|H2B2E_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q8N257|H2B3B_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q96A08|H2B1A_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.417043	14.602105	14.293158	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P06899|H2B1J_HUMAN : sp|P23527|H2B1O_HUMAN : sp|P33778|H2B1B_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q16778|H2B2E_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000652	14.449546	15.9956665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	15.928021	16.041058	15.920833	15.876557	14.893851	14.997521	NaN	NaN	NaN	NaN	NaN	NaN	16.091656	14.482008	15.978544	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P62807|H2B1C_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.821917	15.212417	16.035435
sp|O60869|EDF1_HUMAN	NaN	NaN	NaN	11.476573	10.894452	10.666832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60888|CUTA_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.749629	13.880857	13.789949	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75083|WDR1_HUMAN	14.0064945	14.388642	14.164843	14.232167	13.92834	13.803743	15.261729	15.208722	14.960782	13.675186	13.554407	13.752568	15.407843	15.296166	15.049114	13.790288	13.481478	13.754204	13.983302	14.140894	14.251922
sp|O75146|HIP1R_HUMAN	9.9317665	11.27571	7.8031926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75208|COQ9_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.080625	4.2663255	8.798301	NaN	NaN	NaN
sp|O75347|TBCA_HUMAN	13.391499	13.78139	13.38548	14.087818	14.186122	14.19668	13.336286	13.183384	13.299293	13.973179	13.978764	14.150482	14.134354	14.169687	14.228446	14.442035	14.353973	14.2158985	14.466362	14.538828	14.625397
sp|O75348|VATG1_HUMAN	11.39376	11.45817	10.747548	10.85182	10.953732	11.1052	NaN	NaN	NaN	NaN	NaN	NaN	12.281008	12.535077	12.214158	12.48987	12.643859	12.327743	NaN	NaN	NaN
sp|O75356|ENTP5_HUMAN	NaN	NaN	NaN	10.476531	11.433109	11.179346	NaN	NaN	NaN	12.39453	12.050128	12.512567	NaN	NaN	NaN	NaN	NaN	NaN	11.219539	10.987608	9.589599
sp|O75367|H2AY_HUMAN	10.303797	11.104458	10.064398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75369|FLNB_HUMAN	15.120218	15.488264	15.07265	14.966201	15.009039	15.424508	15.555754	16.173908	15.916267	14.366095	14.014588	14.590954	14.524847	14.103994	14.036573	14.668972	15.560113	14.747249	13.758181	13.042909	13.744786
sp|O75390|CISY_HUMAN	13.150431	13.109679	12.625846	12.730525	13.179483	13.257065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.1812	13.775936	14.457707
sp|O75396|SC22B_HUMAN	13.004256	12.270994	12.850347	9.699098	10.229957	10.267963	11.600322	12.39936	12.885658	11.207998	11.034938	11.588762	NaN	NaN	NaN	13.477199	13.255332	13.609542	14.309678	13.794755	14.524617
sp|O75439|MPPB_HUMAN	11.138129	10.87114	11.266965	10.637843	10.075887	11.61852	11.373386	10.280881	10.236662	NaN	NaN	NaN	10.177441	10.62694	10.631131	10.594922	11.039436	11.067952	NaN	NaN	NaN
sp|O75452|RDH16_HUMAN	NaN	NaN	NaN	13.352779	13.416932	12.997782	8.359737	13.39837	12.94419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75477|ERLN1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.405419	12.352181	12.396474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75477|ERLN1_HUMAN : sp|O94905|ERLN2_HUMAN	12.208325	12.006524	12.490305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75489|NDUS3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.910843	12.059532	11.884847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75521|ECI2_HUMAN	12.937203	11.899413	12.704282	12.008432	12.207263	12.104326	13.4027	13.366248	13.558025	14.935844	14.859488	14.688831	14.827687	14.780572	14.965226	14.181211	14.367698	14.519022	13.225462	13.088705	12.805949
sp|O75534|CSDE1_HUMAN	12.230637	11.313834	12.027566	12.135748	12.035314	11.53873	10.38457	11.21867	11.537982	8.968507	9.837267	9.940791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75608|LYPA1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.056955	10.708819	10.196582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.917895	12.150277	11.877422
sp|O75746|CMC1_HUMAN	NaN	NaN	NaN	9.586749	11.153144	11.244325	11.474467	10.843579	10.338077	NaN	NaN	NaN	NaN	NaN	NaN	10.373238	10.766615	11.238113	NaN	NaN	NaN
sp|O75795|UDB17_HUMAN	13.111112	11.129297	12.953188	11.980459	12.034966	11.181643	NaN	NaN	NaN	12.337142	12.012823	11.8606	10.817499	10.721127	10.484322	NaN	NaN	NaN	11.095279	9.876101	11.166818
sp|O75821|EIF3G_HUMAN	11.168981	11.29098	11.086803	11.07639	11.412646	11.49969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75874|IDHC_HUMAN	15.10503	15.026621	14.875996	14.711026	15.1082535	15.488465	15.917156	15.082147	14.836176	15.226311	15.276661	14.943569	16.0419	16.180536	16.324312	15.914167	15.216245	15.840414	16.023462	16.182085	15.827141
sp|O75891|AL1L1_HUMAN	14.402495	14.15468	14.353928	14.880813	14.860496	14.604715	15.079426	14.345896	14.611415	14.7839775	14.801235	14.722767	15.868815	15.780509	15.578366	15.107237	14.587151	14.980013	14.974176	15.271549	15.079009
sp|O75936|BODG_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.89822	10.705358	11.286965	11.354257	11.315755	11.59608	11.359861	11.968766	11.706938	10.080871	11.269708	9.98003	NaN	NaN	NaN
sp|O75947|ATP5H_HUMAN	13.691035	12.993223	13.5135145	13.653157	13.550638	14.004445	13.601335	13.906187	13.633513	13.701931	14.0194845	13.5576315	14.245614	14.374725	14.367195	14.056317	14.272084	14.169478	13.647721	14.001586	13.811266
sp|O76009|KT33A_HUMAN	NaN	NaN	NaN	9.207675	14.861531	9.584875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76011|KRT34_HUMAN	NaN	NaN	NaN	12.2395735	14.680741	11.710097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76013|KRT36_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	8.160698	11.494247	6.5267415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76014|KRT37_HUMAN : sp|O76015|KRT38_HUMAN	6.4933524	12.315651	7.9460025	NaN	NaN	NaN	6.8201165	10.427477	4.9356303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.570986	6.6514196	NaN
sp|O76015|KRT38_HUMAN	NaN	NaN	NaN	6.6415606	13.425447	7.292909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76021|RL1D1_HUMAN	NaN	NaN	NaN	11.1715355	10.530927	11.572864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
