Row Names	20160419_12_445	20160419_27_447	20160419_31_446	20160419_08_449	20160419_10_450	20160419_13_448	20160419_04_452	20160419_06_453	20160419_17_451	20160419_25_454	20160419_26_455	20160419_30_456	20160419_09_457	20160419_14_458	20160419_16_459	20160419_05_460	20160419_18_462	20160419_20_461	20160419_21_464	20160419_22_463	20160419_29_465
sp|A0MZ66|SHOT1_HUMAN	NaN	NaN	NaN	10.985278	10.736352	8.049532	10.650911	10.763902	11.27025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.753025	10.759676	10.982841
sp|A6ND91|ASPD_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.274837	10.336308	10.564345	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NEC2|PSAL_HUMAN : sp|P55786|PSA_HUMAN	10.577253	11.313219	8.651244	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NGU5|GGT3_HUMAN : sp|P19440|GGT1_HUMAN : sp|P36268|GGT2_HUMAN	13.192919	12.541684	12.56201	NaN	NaN	NaN	11.988535	12.967526	13.281556	12.468905	12.577591	11.186699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NIZ1|RP1BL_HUMAN : sp|P61224|RAP1B_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.990541	12.05787	13.168731	NaN	NaN	NaN	12.241338	12.083053	12.107565	NaN	NaN	NaN	NaN	NaN	NaN
sp|A8MUH7|PDZ1P_HUMAN : sp|Q5T2W1|NHRF3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.07513	10.626694	10.990966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|B2RPK0|HGB1A_HUMAN : sp|P09429|HMGB1_HUMAN	13.024582	13.011039	12.531779	13.020134	12.893024	13.324923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|B5ME19|EIFCL_HUMAN : sp|Q99613|EIF3C_HUMAN	10.393629	11.369789	9.373688	NaN	NaN	NaN	7.5268235	10.665646	11.097297	12.259511	11.542776	9.889804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|E9PAV3|NACAM_HUMAN : sp|Q13765|NACA_HUMAN	12.998225	13.501172	12.463107	9.789819	11.001062	13.862427	NaN	NaN	NaN	12.799469	12.395904	11.654333	11.996262	12.00602	12.467235	10.974584	13.648601	11.187819	NaN	NaN	NaN
sp|O00116|ADAS_HUMAN	NaN	NaN	NaN	11.4247265	10.899377	11.0030365	10.399746	11.028758	11.6656065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00148|DX39A_HUMAN : sp|Q13838|DX39B_HUMAN	12.62967	12.986865	12.372403	NaN	NaN	NaN	10.912708	11.924407	12.245777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00151|PDLI1_HUMAN	14.192652	13.903935	13.527827	14.695695	14.335573	15.073828	12.05285	12.638278	13.639297	14.102709	13.617799	13.274226	14.717909	14.70792	14.813623	14.863842	15.368373	14.316066	14.345449	14.173665	14.10658
sp|O00217|NDUS8_HUMAN	11.870785	11.203611	10.947709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.693304	11.639991	11.2571745	NaN	NaN	NaN
sp|O00231|PSD11_HUMAN	13.2286625	13.106657	12.545671	13.4431095	12.950422	13.288999	6.282532	10.220304	10.572985	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00232|PSD12_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.646984	12.196101	11.855638	NaN	NaN	NaN	11.559258	12.32776	11.967186	NaN	NaN	NaN
sp|O00233|PSMD9_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.797737	11.897102	12.085642	11.740994	12.097603	11.196264	NaN	NaN	NaN	11.63557	11.8620205	11.3084	11.270681	11.202225	11.359022
sp|O00264|PGRC1_HUMAN	14.923507	14.165853	14.563965	14.318567	14.11781	14.749957	14.444412	15.103862	15.579957	13.624563	13.714787	12.825617	13.422137	13.209229	13.603186	14.248063	14.9956875	13.961496	13.603536	13.496035	13.832682
sp|O00299|CLIC1_HUMAN	14.848942	15.049177	13.953139	13.5394335	13.930139	14.827597	16.811436	16.437723	17.019665	13.8580885	14.170848	13.619938	16.157223	16.204584	16.30579	16.07599	16.537237	15.843755	14.882097	14.680826	14.618419
sp|O00330|ODPX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.106778	9.601217	10.189076
sp|O00469|PLOD2_HUMAN	13.689583	12.960592	13.376523	14.799339	14.511398	15.468247	10.1358385	12.890578	13.717119	12.6888685	12.14875	9.948031	9.9334955	9.721055	9.827914	11.007537	12.828126	10.59467	NaN	NaN	NaN
sp|O00515|LAD1_HUMAN	11.548167	11.767475	11.157841	11.467708	11.569175	11.754771	10.406607	11.733149	12.035648	11.231976	10.9470005	10.623696	10.490768	10.379917	10.698349	9.698141	11.980788	9.933858	NaN	NaN	NaN
sp|O00571|DDX3X_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.3621435	12.443242	12.940765	NaN	NaN	NaN	NaN	NaN	NaN	10.499941	12.697999	10.68463	NaN	NaN	NaN
sp|O00748|EST2_HUMAN	15.227952	14.525767	14.819239	14.412323	14.2908125	14.968814	14.511202	13.8146715	14.716825	15.298429	14.756856	13.625789	14.693678	14.822987	14.688175	15.243564	14.826504	15.1091	15.542847	15.288346	15.674114
sp|O00764|PDXK_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.223712	9.957898	10.5671015	9.708602	9.410644	9.655294	NaN	NaN	NaN
sp|O14556|G3PT_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	0.31669557	10.050784	10.418047	NaN	NaN	NaN	11.349308	11.034302	10.612228	12.694952	10.632482	12.095116	10.425656	10.381095	10.491016
sp|O14579|COPE_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.154636	11.315907	11.18878	11.496455	11.744977	12.103715	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14737|PDCD5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	10.621533	11.221721	11.546636	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14745|NHRF1_HUMAN	15.55322	15.500091	15.259311	15.30629	15.37494	15.524147	14.574678	15.72629	15.612492	15.619387	15.261945	15.114927	15.121022	15.287762	15.40598	12.609822	14.077746	12.410291	14.299668	14.388298	14.823263
sp|O14773|TPP1_HUMAN	13.524119	13.520706	13.125439	12.288639	12.299029	12.411756	13.459308	13.487484	13.663367	13.909652	13.3233	13.011577	14.200502	14.1756315	14.063252	14.232553	13.10952	14.299176	14.220898	14.045749	14.460452
sp|O14818|PSA7_HUMAN	14.327909	14.464991	13.737911	13.326123	13.744966	14.190038	12.84561	13.457646	13.041894	13.48846	13.343364	12.86865	13.883252	14.071714	14.080244	13.180071	13.754903	12.640574	13.798947	13.480232	13.536095
sp|O14832|PAHX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.457	-2.9146535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.559222	10.909228	11.473949	11.793804	11.590601	11.585214
sp|O14950|ML12B_HUMAN : sp|P19105|ML12A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.309796	14.660736	14.640815	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14975|S27A2_HUMAN	NaN	NaN	NaN	11.389913	10.984039	10.282842	7.2201605	10.534998	10.931049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.264001	7.9058995	9.1163645
sp|O14979|HNRDL_HUMAN	12.614406	11.71555	11.940776	12.387643	12.548996	13.149143	NaN	NaN	NaN	NaN	NaN	NaN	11.293237	11.380762	11.60169	NaN	NaN	NaN	9.54859	9.758201	9.917835
sp|O15031|PLXB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.007019	10.313834	10.250662
sp|O15143|ARC1B_HUMAN	13.163168	12.686167	12.193873	9.084055	10.184898	10.847659	10.941655	12.043663	12.308917	11.127327	11.221948	10.696512	11.509289	11.499045	11.417188	10.813147	11.641425	10.793744	11.379299	11.357436	10.307078
sp|O15145|ARPC3_HUMAN	12.836069	13.114126	12.581851	NaN	NaN	NaN	11.844888	12.521386	12.283421	11.888146	11.658235	10.640056	12.567771	12.44068	12.466146	NaN	NaN	NaN	11.613216	11.701433	12.0708275
sp|O15173|PGRC2_HUMAN	NaN	NaN	NaN	13.161585	12.9032545	12.488281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.806674	10.678862	10.348195	12.834665	12.418611	12.999735
sp|O15371|EIF3D_HUMAN	NaN	NaN	NaN	12.028917	11.744921	12.326528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43175|SERA_HUMAN	13.43194	14.041819	12.909179	NaN	NaN	NaN	12.909481	13.416927	13.850972	13.03331	12.799439	12.093931	13.028134	13.307237	13.184235	13.354206	12.9042225	13.133536	12.9051075	12.815843	13.20909
sp|O43242|PSMD3_HUMAN	11.963536	11.550092	10.095645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43390|HNRPR_HUMAN	12.080115	11.885181	11.256208	10.823033	10.935256	11.129922	10.1562805	11.124084	10.765356	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43390|HNRPR_HUMAN : sp|O60506|HNRPQ_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.624531	10.844987	10.631054	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43396|TXNL1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.328172	12.818388	12.684733	12.697176	12.2250395	12.401327	12.263653	11.76472	12.207227	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43399|TPD54_HUMAN	NaN	NaN	NaN	12.610896	12.529459	13.179743	9.588508	11.295585	11.947568	11.347435	11.833459	11.475437	11.913102	11.8343935	11.985146	11.301144	12.620214	11.382932	11.039099	10.831896	10.814843
sp|O43488|ARK72_HUMAN	13.287183	12.779504	11.794445	11.731421	12.174017	12.5154915	-1.9045424	8.747114	9.736696	NaN	NaN	NaN	12.778239	12.579429	12.637591	10.269452	9.843582	9.96413	12.510146	12.125274	12.695991
sp|O43598|DNPH1_HUMAN	NaN	NaN	NaN	11.492663	11.677274	11.415998	NaN	NaN	NaN	12.1776705	12.011176	10.089317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43615|TIM44_HUMAN	NaN	NaN	NaN	8.918774	9.672347	10.136151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43681|ASNA_HUMAN	10.182698	9.858484	9.401904	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43704|ST1B1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.494595	12.660604	12.142211
sp|O43707|ACTN4_HUMAN	15.539471	15.650671	14.837128	15.2797165	15.604035	16.008173	14.988498	15.451057	15.578984	15.030482	14.616027	14.591968	15.454465	15.468539	15.536527	14.255302	14.806691	14.48696	15.057461	14.825442	15.020233
sp|O43765|SGTA_HUMAN	14.900184	15.319629	14.07088	11.862298	11.63773	12.416758	NaN	NaN	NaN	NaN	NaN	NaN	11.609782	11.416001	11.866816	10.988299	13.141344	10.576232	NaN	NaN	NaN
sp|O43776|SYNC_HUMAN	12.702828	12.122798	11.848832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.582746	11.439787	11.684707	11.949242	12.481657	11.700397	NaN	NaN	NaN
sp|O43790|KRT86_HUMAN	NaN	NaN	NaN	8.576149	14.906706	9.31109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43790|KRT86_HUMAN : sp|P78385|KRT83_HUMAN : sp|P78386|KRT85_HUMAN : sp|Q14533|KRT81_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.029355	10.782942	10.909432	NaN	NaN	NaN
sp|O43795|MYO1B_HUMAN	12.631414	11.449192	11.896434	NaN	NaN	NaN	11.424917	11.208049	11.422171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43819|SCO2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.82408	10.504729	10.480911	NaN	NaN	NaN	10.177582	10.115168	10.083469
sp|O43852|CALU_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.396814	11.599326	9.859255	10.783442	11.152075	11.446741	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43865|SAHH2_HUMAN	NaN	NaN	NaN	15.463316	16.325138	17.664253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43865|SAHH2_HUMAN : sp|Q96HN2|SAHH3_HUMAN	11.119881	11.141189	10.10149	NaN	NaN	NaN	9.411191	9.631282	9.45222	10.532965	9.9177885	9.975697	NaN	NaN	NaN	9.853616	10.820143	9.837513	NaN	NaN	NaN
sp|O60218|AK1BA_HUMAN	18.55977	18.461946	17.882505	17.310474	17.380377	18.604673	17.973595	17.69544	17.411127	17.34503	17.18755	16.616941	17.65256	17.744616	17.792814	17.3292	17.25507	17.163437	17.82611	17.66462	18.166023
sp|O60220|TIM8A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.437604	11.600892	12.211988	NaN	NaN	NaN
sp|O60313|OPA1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.337384	10.711942	9.612681	9.567263	10.366696	10.563327	9.720703	10.477501	10.806427	NaN	NaN	NaN
sp|O60437|PEPL_HUMAN	9.507467	14.208036	8.573146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60488|ACSL4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	13.987648	9.726485	10.852125	11.504604	11.472193	9.805877	12.955719	13.556205	13.511008	13.223546	11.66584	13.570147	12.6487465	12.514109	13.293734
sp|O60493|SNX3_HUMAN	NaN	NaN	NaN	10.698096	10.997377	12.412755	NaN	NaN	NaN	NaN	NaN	NaN	10.085921	9.91524	10.14924	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60506|HNRPQ_HUMAN	10.477601	9.965856	9.725255	12.805554	12.986135	13.603423	12.298031	13.257377	13.499657	NaN	NaN	NaN	NaN	NaN	NaN	10.648221	12.028354	11.395536	11.439337	11.520779	11.916139
sp|O60610|DIAP1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.778322	9.919014	10.869101
sp|O60656|UD19_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	8.846096	8.90663	6.790215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60656|UD19_HUMAN : sp|Q9HAW7|UD17_HUMAN : sp|Q9HAW9|UD18_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.355283	12.015595	11.116771	NaN	NaN	NaN	NaN	NaN	NaN	12.331236	11.346083	12.128407
sp|O60664|PLIN3_HUMAN	12.692523	12.522156	11.763518	12.846075	13.573424	13.914364	12.672302	13.384185	13.366337	11.411866	11.687389	11.2703495	13.103871	13.564389	13.416655	10.829604	12.156986	10.297666	11.343736	10.860574	11.057779
sp|O60701|UGDH_HUMAN	16.985645	16.476646	16.503775	16.884277	16.69063	17.207268	15.092313	16.31135	16.653427	16.50226	16.389618	15.865279	16.744991	16.82381	16.664062	16.37701	16.868559	16.029707	16.355244	16.38762	16.227053
sp|O60716|CTND1_HUMAN	NaN	NaN	NaN	8.083342	8.404025	10.036267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60749|SNX2_HUMAN	9.748697	10.901953	10.433613	11.02501	10.881271	10.591691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60763|USO1_HUMAN	13.445676	13.332715	12.572876	NaN	NaN	NaN	8.07092	11.428115	11.834228	NaN	NaN	NaN	NaN	NaN	NaN	12.214116	12.230809	11.91593	12.450076	10.451527	12.234123
sp|O60784|TOM1_HUMAN	NaN	NaN	NaN	12.856643	12.661817	13.467813	NaN	NaN	NaN	NaN	NaN	NaN	10.334472	10.551442	9.991856	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P06899|H2B1J_HUMAN : sp|P23527|H2B1O_HUMAN : sp|P33778|H2B1B_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q16778|H2B2E_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q8N257|H2B3B_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q96A08|H2B1A_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.31894	14.584541	14.39328	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P06899|H2B1J_HUMAN : sp|P23527|H2B1O_HUMAN : sp|P33778|H2B1B_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q16778|H2B2E_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.128107	14.319861	15.461798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	15.993845	16.061817	16.503038	15.558342	14.909153	15.408973	NaN	NaN	NaN	NaN	NaN	NaN	16.091656	14.772468	15.767957	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P62807|H2B1C_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.643219	14.784705	15.877536
sp|O60869|EDF1_HUMAN	NaN	NaN	NaN	11.542397	10.915213	11.249038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60888|CUTA_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.651526	13.863294	13.890072	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75083|WDR1_HUMAN	14.341545	14.603004	14.086445	14.297991	13.9491005	14.385949	14.943514	15.224024	15.372233	13.802641	13.424723	13.218699	15.30974	15.278603	15.149237	13.790288	13.771937	13.543616	13.804605	13.713182	14.094023
sp|O75146|HIP1R_HUMAN	10.266817	11.490072	7.724795	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75208|COQ9_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.080625	4.5567856	8.587713	NaN	NaN	NaN
sp|O75347|TBCA_HUMAN	13.726549	13.995752	13.307082	14.153642	14.206882	14.778886	13.01807	13.198686	13.710744	14.100634	13.849079	13.616613	14.036251	14.152123	14.328568	14.442035	14.644433	14.005311	14.287664	14.111116	14.467498
sp|O75348|VATG1_HUMAN	11.72881	11.672532	10.66915	10.917644	10.974492	11.687406	NaN	NaN	NaN	NaN	NaN	NaN	12.182905	12.517513	12.3142805	12.48987	12.934319	12.117155	NaN	NaN	NaN
sp|O75356|ENTP5_HUMAN	NaN	NaN	NaN	10.542355	11.45387	11.761552	NaN	NaN	NaN	12.521985	11.920444	11.978698	NaN	NaN	NaN	NaN	NaN	NaN	11.040841	10.559896	9.4317
sp|O75367|H2AY_HUMAN	10.638847	11.31882	9.986	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75369|FLNB_HUMAN	15.455269	15.702626	14.994252	15.032024	15.029799	16.006714	15.237538	16.189209	16.327719	14.493549	13.884904	14.057085	14.426744	14.086431	14.136696	14.668972	15.850573	14.536661	13.579483	12.615197	13.586887
sp|O75390|CISY_HUMAN	13.485481	13.324041	12.547448	12.796349	13.200244	13.839271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.002502	13.348225	14.2998085
sp|O75396|SC22B_HUMAN	13.339307	12.485356	12.771949	9.764921	10.250717	10.850169	11.282106	12.414661	13.29711	11.335453	10.905253	11.0548935	NaN	NaN	NaN	13.477199	13.545792	13.398954	14.1309805	13.3670435	14.366718
sp|O75439|MPPB_HUMAN	11.47318	11.085502	11.188567	10.703667	10.096647	12.200726	11.055171	10.296183	10.648113	NaN	NaN	NaN	10.079338	10.609376	10.731254	10.594922	11.329896	10.857365	NaN	NaN	NaN
sp|O75452|RDH16_HUMAN	NaN	NaN	NaN	13.418603	13.437693	13.579988	8.041522	13.4136715	13.355641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75477|ERLN1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.532874	12.222497	11.862605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75477|ERLN1_HUMAN : sp|O94905|ERLN2_HUMAN	12.543376	12.220886	12.411907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75489|NDUS3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.038298	11.929848	11.350978	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75521|ECI2_HUMAN	13.272254	12.113775	12.625884	12.074256	12.228024	12.686532	13.084485	13.38155	13.969477	15.063299	14.729803	14.154963	14.729585	14.763008	15.065349	14.181211	14.658157	14.3084345	13.046764	12.660994	12.64805
sp|O75534|CSDE1_HUMAN	12.565687	11.528196	11.949168	12.201571	12.056074	12.120935	10.066355	11.233972	11.949433	9.095962	9.707582	9.406922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75608|LYPA1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.73874	10.724121	10.608033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.739198	11.722566	11.719523
sp|O75746|CMC1_HUMAN	NaN	NaN	NaN	9.652573	11.173904	11.82653	11.156252	10.858881	10.749528	NaN	NaN	NaN	NaN	NaN	NaN	10.373238	11.057075	11.027526	NaN	NaN	NaN
sp|O75795|UDB17_HUMAN	13.446162	11.343659	12.87479	12.046283	12.055727	11.763848	NaN	NaN	NaN	12.464597	11.883139	11.326732	10.719397	10.703563	10.584444	NaN	NaN	NaN	10.916581	9.448389	11.008919
sp|O75821|EIF3G_HUMAN	11.504031	11.5053425	11.008406	11.142214	11.433407	12.081896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75874|IDHC_HUMAN	15.440081	15.240983	14.797598	14.77685	15.129014	16.070671	15.598941	15.097448	15.247627	15.3537655	15.146976	14.4097	15.943799	16.162973	16.424435	15.914167	15.506704	15.629827	15.844765	15.754374	15.669242
sp|O75891|AL1L1_HUMAN	14.737546	14.369042	14.27553	14.946636	14.881256	15.186921	14.76121	14.361197	15.022866	14.911432	14.671551	14.188898	15.770713	15.762945	15.678489	15.107237	14.87761	14.769425	14.795479	14.843838	14.92111
sp|O75936|BODG_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.580005	10.720659	11.698417	11.481711	11.18607	11.062211	11.261759	11.951202	11.80706	10.080871	11.560167	9.769443	NaN	NaN	NaN
sp|O75947|ATP5H_HUMAN	14.026086	13.207585	13.435117	13.718981	13.571399	14.586651	13.283119	13.921489	14.044965	13.829386	13.8898	13.023763	14.1475115	14.3571615	14.467318	14.056317	14.562544	13.958891	13.469024	13.573874	13.653367
sp|O76009|KT33A_HUMAN	NaN	NaN	NaN	9.273499	14.882292	10.167081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76011|KRT34_HUMAN	NaN	NaN	NaN	12.305397	14.701502	12.292303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76013|KRT36_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	7.8424826	11.509549	6.938193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76014|KRT37_HUMAN : sp|O76015|KRT38_HUMAN	6.8284025	12.530013	7.8676047	NaN	NaN	NaN	6.501901	10.442779	5.3470817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.392288	6.2237077	NaN
sp|O76015|KRT38_HUMAN	NaN	NaN	NaN	6.7073836	13.446208	7.8751154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76021|RL1D1_HUMAN	NaN	NaN	NaN	11.237359	10.551687	12.155069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
