Row Names	20160419_12_445	20160419_27_447	20160419_31_446	20160419_08_449	20160419_10_450	20160419_13_448	20160419_04_452	20160419_06_453	20160419_17_451	20160419_25_454	20160419_26_455	20160419_30_456	20160419_09_457	20160419_14_458	20160419_16_459	20160419_05_460	20160419_18_462	20160419_20_461	20160419_21_464	20160419_22_463	20160419_29_465
sp|A0MZ66|SHOT1_HUMAN	NaN	NaN	NaN	2027.2073	1705.9407	264.9418	1607.8431	1738.8307	2469.9233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1725.7704	1733.7449	2023.7847
sp|A6ND91|ASPD_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1238.8932	1292.8217	1514.2058	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NEC2|PSAL_HUMAN : sp|P55786|PSA_HUMAN	1527.814	2544.5935	402.05374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NGU5|GGT3_HUMAN : sp|P19440|GGT1_HUMAN : sp|P36268|GGT2_HUMAN	9364.063	5962.4272	6047.0264	NaN	NaN	NaN	4063.5784	8009.664	9957.42	5669.1055	6112.6885	2330.9448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|A6NIZ1|RP1BL_HUMAN : sp|P61224|RAP1B_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	4069.234	4263.6396	9208.376	NaN	NaN	NaN	4841.8325	4338.716	4413.065	NaN	NaN	NaN	NaN	NaN	NaN
sp|A8MUH7|PDZ1P_HUMAN : sp|Q5T2W1|NHRF3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	539.3695	1581.079	2035.2156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|B2RPK0|HGB1A_HUMAN : sp|P09429|HMGB1_HUMAN	8332.777	8254.92	5921.6343	8307.129	7606.5396	10261.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|B5ME19|EIFCL_HUMAN : sp|Q99613|EIF3C_HUMAN	1345.2229	2646.3525	663.3783	NaN	NaN	NaN	184.41647	1624.3484	2190.8826	4903.209	2983.4707	948.6972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|E9PAV3|NACAM_HUMAN : sp|Q13765|NACA_HUMAN	8181.9277	11594.653	5646.367	885.1749	2049.508	14893.829	NaN	NaN	NaN	7128.925	5389.379	3223.3228	4085.4	4113.126	5662.5454	2012.2351	12842.16	2332.7544	NaN	NaN	NaN
sp|O00116|ADAS_HUMAN	NaN	NaN	NaN	2749.067	1910.0265	2052.3145	1350.9384	2089.2332	3248.6084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00148|DX39A_HUMAN : sp|Q13838|DX39B_HUMAN	6337.376	8117.753	5302.3037	NaN	NaN	NaN	1927.758	3886.9082	4856.755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00151|PDLI1_HUMAN	18724.658	15328.568	11810.87	26536.588	20674.617	34488.5	4248.83	6375.3027	12759.611	17592.941	12570.891	9906.957	26948.348	26762.396	28796.844	29816.883	42300.086	20396.951	20816.645	18479.846	17640.207
sp|O00217|NDUS8_HUMAN	3745.09	2358.4312	1975.0986	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3311.58	3191.4368	2447.638	NaN	NaN	NaN
sp|O00231|PSD11_HUMAN	9598.962	8820.573	5978.9287	11137.285	7915.2686	10008.922	77.84498	1192.9381	1523.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O00232|PSD12_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6413.8896	4692.371	3705.9756	NaN	NaN	NaN	3017.7522	5140.7363	4003.888	NaN	NaN	NaN
sp|O00233|PSMD9_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	3560.186	3814.0347	4346.51	3422.8794	4382.6973	2346.4507	NaN	NaN	NaN	3181.6719	3722.409	2536.1077	2470.6616	2356.165	2626.6755
sp|O00264|PGRC1_HUMAN	31075.867	18380.04	24220.906	20432.342	17778.062	27553.672	22294.68	35213.996	48981.746	12629.965	13445.041	7259.309	10976.549	9470.533	12444.194	19457.822	32670.203	15952.52	12447.215	11553.439	14589.889
sp|O00299|CLIC1_HUMAN	29510.523	33904.21	15860.38	11906.269	15609.52	29077.11	115012.92	88766.19	132870.77	14849.107	18443.793	12589.543	73081.75	75520.65	81008.766	69080.51	95105.24	58809.223	30196.578	26264.494	25152.574
sp|O00330|ODPX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1102.6642	776.702	1167.3945
sp|O00469|PLOD2_HUMAN	13212.195	7971.259	10634.928	28513.14	23354.26	45332.17	1125.1005	7593.6543	13466.794	6602.8306	4540.8623	987.76996	977.86755	843.9744	908.86017	2058.7268	7271.9453	1546.3707	NaN	NaN	NaN
sp|O00515|LAD1_HUMAN	2994.6416	3486.2852	2284.7817	2832.1997	3038.566	3455.7217	1357.3779	3404.3145	4198.4717	2405.2568	1974.1289	1577.7976	1438.9181	1332.4978	1661.5901	830.6753	4041.8164	978.1134	NaN	NaN	NaN
sp|O00571|DDX3X_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	2632.3643	5569.1514	7862.462	NaN	NaN	NaN	NaN	NaN	NaN	1448.0957	6644.749	1645.8655	NaN	NaN	NaN
sp|O00748|EST2_HUMAN	38376.94	23588.023	28909.148	21804.264	20043.03	32067.266	23351.086	14408.887	26928.104	40298.22	27685.758	12640.698	26499.5	28984.346	26398.621	38794.477	29055.094	35342.11	47737.883	40017.582	52285.18
sp|O00764|PDXK_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2391.52	994.54846	1517.101	836.7203	680.5905	806.368	NaN	NaN	NaN
sp|O14556|G3PT_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	1.2454746	1060.6874	1368.1844	NaN	NaN	NaN	2609.0479	2097.2776	1565.3054	6630.7285	1587.4348	4375.1465	1375.4197	1333.5857	1439.1653
sp|O14579|COPE_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2279.713	2549.3374	2334.3096	2889.2014	3432.341	4401.3022	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14737|PDCD5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	1575.434	2388.2212	2991.463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14745|NHRF1_HUMAN	48082.36	46343.85	39220.227	40518.406	42493.08	47123.117	24401.436	54210.676	50098.906	50338.92	39291.906	35485.14	35635.363	40001.355	43417.227	6250.7856	17291.152	5443.394	20166.434	21444.17	28989.906
sp|O14773|TPP1_HUMAN	11780.555	11752.713	8936.158	5003.2124	5039.375	5448.9233	11263.032	11485.166	12974.28	15389.423	10249.747	8257.998	18826.83	18505.053	17118.309	19249.754	8838.095	20159.559	19094.875	16911.871	22543.938
sp|O14818|PSA7_HUMAN	20565.09	22614.977	13662.287	10269.821	13729.255	18690.766	7360.6094	11250.066	8433.371	11492.9375	10393.281	7479.1064	15110.38	17219.008	17321.11	9281.043	13824.146	6385.46	14252.699	11427.582	11878.74
sp|O14832|PAHX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	2811.257	0.1326178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3017.6758	1923.1138	2844.4802	3550.4932	3084.029	3072.534
sp|O14950|ML12B_HUMAN : sp|P19105|ML12A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20308.504	25901.293	25546.084	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14975|S27A2_HUMAN	NaN	NaN	NaN	2683.5225	2025.4677	1245.787	149.10248	1483.7151	1952.4224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	614.8119	239.8352	555.00806
sp|O14979|HNRDL_HUMAN	6270.676	3363.0413	3931.2583	5358.6074	5992.7246	9084.199	NaN	NaN	NaN	NaN	NaN	NaN	2509.5913	2666.5562	3107.8257	NaN	NaN	NaN	748.8792	865.9863	967.3103
sp|O15031|PLXB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1028.9944	1272.8391	1218.3068
sp|O15143|ARC1B_HUMAN	9172.935	6590.4736	4685.1294	542.71643	1164.0184	1842.7686	1966.8286	4221.8594	5074.0327	2236.9653	2388.5974	1659.4766	2915.0176	2894.3928	2734.7402	1799.2084	3194.6128	1775.1736	2663.853	2623.7896	1266.8923
sp|O15145|ARPC3_HUMAN	7312.0947	8866.357	6130.7617	NaN	NaN	NaN	3678.4631	5879.127	4985.1484	3790.4314	3232.0513	1595.791	6071.2207	5559.269	5658.2744	NaN	NaN	NaN	3132.7554	3330.292	4302.1055
sp|O15173|PGRC2_HUMAN	NaN	NaN	NaN	9162.876	7660.666	5745.759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1791.1547	1639.2974	1303.5181	7304.9834	5474.8774	8190.494
sp|O15371|EIF3D_HUMAN	NaN	NaN	NaN	4178.928	3432.2065	5136.349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43175|SERA_HUMAN	11051.388	16865.863	7692.19	NaN	NaN	NaN	7693.803	10936.986	14776.045	8383.346	7128.78	4371.555	8353.319	10136.25	9307.864	10471.6875	7665.808	8986.456	7670.513	7210.2944	9469.613
sp|O43242|PSMD3_HUMAN	3993.773	2998.6387	1094.188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43390|HNRPR_HUMAN	4329.8906	3782.65	2446.0	1811.5808	1958.1237	2240.993	1141.1565	2231.943	1740.5842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43390|HNRPR_HUMAN : sp|O60506|HNRPQ_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1578.7098	1839.3583	1585.8649	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43396|TXNL1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	2571.1033	7223.026	6583.9297	6640.9585	4787.4414	5409.68	4917.3076	3479.6348	4728.6973	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43399|TPD54_HUMAN	NaN	NaN	NaN	6255.4424	5912.117	9278.929	769.8895	2513.6797	3949.811	2605.6638	3649.4382	2847.416	3856.5679	3651.804	4054.043	2523.3838	6295.9775	2670.5698	2104.2617	1822.7432	1801.3254
sp|O43488|ARK72_HUMAN	9996.329	7030.9507	3552.072	3400.2417	4621.088	5855.154	0.26710105	429.67862	853.1739	NaN	NaN	NaN	7024.79	6120.478	6372.2686	1234.2786	918.78394	998.8544	5833.499	4467.5684	6635.504
sp|O43598|DNPH1_HUMAN	NaN	NaN	NaN	2881.6187	3274.9868	2732.4858	NaN	NaN	NaN	4632.8047	4127.855	1089.3995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43615|TIM44_HUMAN	NaN	NaN	NaN	483.96985	815.9558	1125.3446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43681|ASNA_HUMAN	1162.2446	928.32385	676.4801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43704|ST1B1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5770.955	6474.7246	4520.325
sp|O43707|ACTN4_HUMAN	47626.3	51442.43	29269.844	39778.92	49806.117	65908.35	32507.797	44795.227	48948.734	33467.715	25110.914	24695.62	44901.15	45341.33	47529.22	19555.715	28658.809	22961.992	34099.445	29033.729	33230.79
sp|O43765|SGTA_HUMAN	30577.512	40894.758	17209.047	3723.1233	3186.4407	5467.8486	NaN	NaN	NaN	NaN	NaN	NaN	3125.3074	2732.4907	3734.8003	2031.4579	9035.221	1526.7325	NaN	NaN	NaN
sp|O43776|SYNC_HUMAN	6667.0283	4459.9062	3688.536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3067.2837	2777.915	3291.9053	3954.396	5719.4355	3327.9	NaN	NaN	NaN
sp|O43790|KRT86_HUMAN	NaN	NaN	NaN	381.66125	30716.076	635.2102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43790|KRT86_HUMAN : sp|P78385|KRT83_HUMAN : sp|P78386|KRT85_HUMAN : sp|Q14533|KRT81_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2090.098	1761.931	1923.3854	NaN	NaN	NaN
sp|O43795|MYO1B_HUMAN	6345.042	2796.084	3812.269	NaN	NaN	NaN	2749.4304	2365.696	2744.2017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43819|SCO2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	906.4483	1452.9099	1429.1196	NaN	NaN	NaN	1158.1305	1109.095	1084.9923
sp|O43852|CALU_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2696.3923	3102.7383	928.8196	1762.542	2275.6694	2791.3374	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43865|SAHH2_HUMAN	NaN	NaN	NaN	45177.484	82102.42	207716.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43865|SAHH2_HUMAN : sp|Q96HN2|SAHH3_HUMAN	2225.4492	2258.5615	1098.6304	NaN	NaN	NaN	680.8491	793.0576	700.48944	1481.625	967.2791	1006.89453	NaN	NaN	NaN	925.19617	1807.9542	914.9271	NaN	NaN	NaN
sp|O60218|AK1BA_HUMAN	386409.44	361076.88	241641.0	162544.34	170614.12	398625.34	257389.62	212255.22	174289.58	166484.78	149268.5	100507.38	206039.22	219614.67	227075.75	164668.03	156420.56	146794.44	232377.56	207768.9	294115.66
sp|O60220|TIM8A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5547.43	3106.1084	4744.3286	NaN	NaN	NaN
sp|O60313|OPA1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1293.7867	1677.3196	782.8987	758.63513	1320.342	1513.137	843.76843	1425.7461	1790.8478	NaN	NaN	NaN
sp|O60437|PEPL_HUMAN	727.8349	18925.402	380.86768	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60488|ACSL4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	16244.32	847.1567	1848.4824	2905.5684	2841.0195	895.0823	7944.382	12045.486	11673.978	9564.977	3249.1357	12162.449	6421.731	5849.5464	10041.822
sp|O60493|SNX3_HUMAN	NaN	NaN	NaN	1661.2996	2044.2803	5452.699	NaN	NaN	NaN	NaN	NaN	NaN	1086.8383	965.572	1135.6006	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60506|HNRPQ_HUMAN	1425.8444	1000.0497	846.4348	7159.062	8113.6445	12446.246	5035.89	9791.922	11582.484	NaN	NaN	NaN	NaN	NaN	NaN	1604.8481	4177.295	2694.0051	2777.0486	2938.3262	3864.6943
sp|O60610|DIAP1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1756.2983	968.101	1870.3599
sp|O60656|UD19_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	460.19315	479.91312	110.677246	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60656|UD19_HUMAN : sp|Q9HAW7|UD17_HUMAN : sp|Q9HAW9|UD18_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5239.7505	4140.517	2220.6572	NaN	NaN	NaN	NaN	NaN	NaN	5153.139	2603.2227	4477.2793
sp|O60664|PLIN3_HUMAN	6619.574	5882.262	3476.738	7362.9863	12190.113	15439.77	6527.441	10691.562	10560.11	2724.671	3298.0317	2470.0933	8803.5625	12114.011	10934.916	1819.8506	4566.8584	1258.6538	2598.99	1859.339	2131.6865
sp|O60701|UGDH_HUMAN	129774.34	91193.72	92924.75	120968.9	105774.26	151322.66	34933.242	81321.516	103081.53	92827.22	85855.18	59693.207	109835.94	116003.67	103844.29	85108.2	119658.2	66899.49	83833.74	85736.44	76706.0
sp|O60716|CTND1_HUMAN	NaN	NaN	NaN	271.22406	338.73785	1050.0685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60749|SNX2_HUMAN	860.30054	1913.4402	1383.0265	2083.8135	1886.2063	1543.1809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60763|USO1_HUMAN	11157.109	10316.853	6092.74	NaN	NaN	NaN	268.8988	2755.5315	3651.3833	NaN	NaN	NaN	NaN	NaN	NaN	4751.33	4806.626	3864.136	5595.596	1400.3059	4817.68
sp|O60784|TOM1_HUMAN	NaN	NaN	NaN	7417.117	6480.1743	11329.627	NaN	NaN	NaN	NaN	NaN	NaN	1291.1775	1500.7235	1018.23553	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P06899|H2B1J_HUMAN : sp|P23527|H2B1O_HUMAN : sp|P33778|H2B1B_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q16778|H2B2E_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q8N257|H2B3B_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q96A08|H2B1A_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20437.627	24568.824	21518.357	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P06899|H2B1J_HUMAN : sp|P23527|H2B1O_HUMAN : sp|P33778|H2B1B_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q16778|H2B2E_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35810.8	20450.682	45129.957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P58876|H2B1D_HUMAN : sp|P62807|H2B1C_HUMAN : sp|Q5QNW6|H2B2F_HUMAN : sp|Q93079|H2B1H_HUMAN : sp|Q99877|H2B1N_HUMAN : sp|Q99879|H2B1M_HUMAN : sp|Q99880|H2B1L_HUMAN	NaN	NaN	NaN	65257.008	68405.19	92877.25	48253.355	30768.207	43507.387	NaN	NaN	NaN	NaN	NaN	NaN	69834.68	27986.965	55799.21	NaN	NaN	NaN
sp|O60814|H2B1K_HUMAN : sp|P57053|H2BFS_HUMAN : sp|P62807|H2B1C_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51177.39	28225.37	60202.492
sp|O60869|EDF1_HUMAN	NaN	NaN	NaN	2982.6865	1931.107	2433.8723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60888|CUTA_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12868.231	14902.78	15181.975	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75083|WDR1_HUMAN	20760.375	24885.266	17395.719	20143.004	15816.04	21409.283	31509.828	38272.59	42413.438	14289.232	10996.237	9532.902	40615.426	39748.215	36339.15	14167.406	13988.338	11940.837	14308.7	13430.1	17487.33
sp|O75146|HIP1R_HUMAN	1232.0261	2876.4465	211.54123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75208|COQ9_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2165.7097	23.535812	384.73288	NaN	NaN	NaN
sp|O75347|TBCA_HUMAN	13555.105	16335.83	10135.166	18225.135	18910.273	28111.756	8295.253	9401.568	13407.42	17567.648	14756.662	12560.5625	16800.902	18205.965	20574.488	22257.969	25610.24	16444.426	19999.332	17695.764	22654.312
sp|O75348|VATG1_HUMAN	3394.093	3264.2417	1628.2992	1934.3634	2012.1078	3298.0676	NaN	NaN	NaN	NaN	NaN	NaN	4649.6475	5863.3647	5092.932	5752.0884	7827.404	4442.4956	NaN	NaN	NaN
sp|O75356|ENTP5_HUMAN	NaN	NaN	NaN	1491.3	2805.1646	3472.0012	NaN	NaN	NaN	5881.5674	3876.2432	4035.9644	NaN	NaN	NaN	NaN	NaN	NaN	2106.8047	1509.5436	690.5967
sp|O75367|H2AY_HUMAN	1594.4548	2554.4907	1014.11084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75369|FLNB_HUMAN	44926.19	53328.758	32637.707	33503.51	33451.87	65841.69	38632.785	74720.06	82249.45	23067.104	15127.692	17045.285	22023.32	17395.543	18012.31	26049.566	59087.79	23766.816	12241.414	6274.119	12304.406
sp|O75390|CISY_HUMAN	11469.234	10255.008	5986.299	7113.5234	9411.727	14656.675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16412.445	10428.356	20168.398
sp|O75396|SC22B_HUMAN	10364.099	5734.1196	6994.227	870.03	1218.3535	1845.9778	2490.3037	5459.9097	10065.352	2584.1125	1917.823	2127.4258	NaN	NaN	NaN	11403.576	11958.854	10801.576	17941.094	10565.281	21125.805
sp|O75439|MPPB_HUMAN	2842.963	2173.0444	2333.9656	1667.7263	1094.9482	4707.436	2127.8352	1257.3606	1604.7285	NaN	NaN	NaN	1081.8901	1562.2136	1699.923	1546.6404	2574.1772	1855.2078	NaN	NaN	NaN
sp|O75452|RDH16_HUMAN	NaN	NaN	NaN	10949.694	11095.543	12245.697	263.47504	10912.327	10482.105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75477|ERLN1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5926.13	4779.013	3723.9155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75477|ERLN1_HUMAN : sp|O94905|ERLN2_HUMAN	5969.4233	4773.679	5449.4976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75489|NDUS3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4206.1885	3901.5938	2612.0703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75521|ECI2_HUMAN	9893.425	4432.1016	6320.7686	4312.342	4797.3555	6592.1445	8686.051	10672.049	16041.001	34237.727	27171.441	18241.822	27167.312	27804.059	34286.39	18576.764	25855.027	20289.348	8461.893	6476.4785	6418.632
sp|O75534|CSDE1_HUMAN	6062.459	2953.4714	3954.1958	4710.1973	4258.3374	4454.1533	1072.1973	2408.5874	3954.922	547.2139	836.1293	678.83734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75608|LYPA1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	3417.535	1691.5393	1560.7603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3418.6191	3379.4326	3372.3137
sp|O75746|CMC1_HUMAN	NaN	NaN	NaN	804.8481	2310.3635	3631.9543	2282.2666	1857.1587	1721.5927	NaN	NaN	NaN	NaN	NaN	NaN	1326.3422	2130.6445	2087.4497	NaN	NaN	NaN
sp|O75795|UDB17_HUMAN	11160.869	2598.853	7511.004	4229.534	4257.312	3477.5337	NaN	NaN	NaN	5652.199	3777.2964	2568.5383	1686.0089	1667.6062	1535.448	NaN	NaN	NaN	1932.9402	698.63214	2060.6997
sp|O75821|EIF3G_HUMAN	2904.414	2907.0542	2059.9678	2260.1672	2765.6572	4335.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O75874|IDHC_HUMAN	44455.707	38725.137	28478.746	28072.102	35833.324	68826.195	49630.566	35057.816	38903.914	41873.945	36282.254	21764.674	63032.11	73373.57	87952.38	61750.695	46556.793	50704.523	58850.42	55276.29	52108.88
sp|O75891|AL1L1_HUMAN	27317.654	21159.86	19831.826	31578.09	30178.98	37300.85	27769.434	21045.11	33291.504	30816.86	26096.172	18676.008	55905.89	55605.7	52443.938	35296.477	30102.797	27928.008	28436.953	29406.3	31024.29
sp|O75936|BODG_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	765.36554	1687.4854	3323.337	2859.8254	2329.9297	2138.2446	2455.4282	3959.7734	3583.267	1083.0397	3019.6528	872.76105	NaN	NaN	NaN
sp|O75947|ATP5H_HUMAN	16682.943	9459.745	11075.75	13484.189	12173.017	24604.781	9968.213	15516.212	16902.684	14556.604	15179.115	8328.048	18147.861	20986.316	22651.473	17036.219	24197.059	15923.734	11339.141	12193.917	12884.661
sp|O76009|KT33A_HUMAN	NaN	NaN	NaN	618.8726	30200.645	1149.7312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76011|KRT34_HUMAN	NaN	NaN	NaN	5061.6675	26643.607	5015.936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O76013|KRT36_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	229.52106	2915.543	122.632095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
